,origin_x,origin_y,destination_x,destination_y,treq,hub,ttrav,tarr,u,dist_OH,u_PT_OD,u_PT_HD,u_SUM_OD,p_SUM
56,19.8823805,50.01284243,19.91457495172714,50.024170039479344,2024-03-28 07:55:57,1989392511,145.5,2024-03-28 07:58:22,1.746,873,23.51169270671585,6.237433684154908,10.563433684154909,0.9999976196461453
57,19.8735666,50.01781728,19.891446696833682,50.06925978875393,2024-03-28 08:04:16,1989392511,305.1666666666667,2024-03-28 08:09:21,3.6620000000000004,1831,14.016798872082076,13.289328308244112,19.531328308244113,0.0040116639707196075
58,19.85938015,50.00617239,19.951528452088738,50.06393838914402,2024-03-28 07:47:46,1989392511,524.3333333333334,2024-03-28 07:56:30,6.292000000000001,3146,9.587021390927223,9.735566541317354,18.607566541317354,0.00012088558438826343
59,19.88146349,50.01674025,19.900957039209576,50.0195528675999,2024-03-28 07:50:34,1989392511,136.0,2024-03-28 07:52:50,1.6320000000000001,816,20.797484473634533,3.154004060106039,7.3660040601060395,0.9999985318124568
60,19.87914282,50.01352581,19.896832819715183,50.023389904983894,2024-03-28 08:10:22,1989392511,284.0,2024-03-28 08:15:06,3.408,1704,14.804647556349916,3.6977589473416734,9.685758947341673,0.9940529111745576
61,19.87501332,50.01061956,19.940467095465014,50.04841888952842,2024-03-28 08:06:22,1989392511,325.8333333333333,2024-03-28 08:11:47,3.91,1955,6.120729060106039,8.007290413480096,14.497290413480096,0.00023014718313219546
62,19.87180754,50.0202164,19.941901758623633,50.06816719956396,2024-03-28 08:12:28,1989392511,291.6666666666667,2024-03-28 08:17:19,3.5,1750,9.82343541349623,10.802017180422984,16.882017180422984,0.0008592579463699944
63,19.86711096,50.02063054,19.924917685227147,50.021334482755606,2024-03-28 08:08:11,1989392511,358.1666666666667,2024-03-28 08:14:09,4.298,2149,13.1259351127321,7.75268045106553,14.63068045106553,0.18171883972788797
64,19.88333897,50.01292177,19.952184584477106,50.02572924887218,2024-03-28 07:49:37,1989392511,145.5,2024-03-28 07:52:02,1.746,873,14.461787180422984,10.972076954870055,15.298076954870055,0.30231677530463197
65,19.87635371,50.00769442,19.890428160790396,50.01147754141,2024-03-28 08:13:58,1989392511,317.1666666666667,2024-03-28 08:19:15,3.806,1903,11.318157518772548,4.971191992415154,11.357191992415155,0.49024262049312634
66,19.8701453,50.01825397,19.98485702298316,50.08796386842873,2024-03-28 08:00:45,1989392511,314.6666666666667,2024-03-28 08:05:59,3.776,1888,15.663037631553049,14.736757969870347,21.09275796987035,0.004365183389522273
67,19.86803469,50.00726873,19.895332660090357,50.08589444983672,2024-03-28 08:08:50,1989392511,432.1666666666667,2024-03-28 08:16:02,5.186,2593,5.536331541293155,15.31147597741486,23.077475977414856,2.4097819921760285e-08
68,19.87536739,50.01537376,19.98485702298316,50.08796386842873,2024-03-28 07:46:53,1989392511,250.33333333333334,2024-03-28 07:51:03,3.004,1502,21.761856090187294,15.247798721780674,20.83179872178067,0.7170869241540112
69,19.87945806,50.02139866,19.925410714188555,50.032779224490085,2024-03-28 08:03:31,1989392511,268.3333333333333,2024-03-28 08:07:59,3.2199999999999998,1610,21.672962969886477,4.365673721764541,10.165673721764541,0.9999899435798307
70,19.87785573,50.01054066,19.914635113529016,50.04779141022027,2024-03-28 07:57:47,1989392511,302.0,2024-03-28 08:02:49,3.624,1812,19.113258571382477,8.268155526268663,14.472155526268663,0.9904451257312802
71,19.88242747,50.01327639,19.975078302248633,50.03920911861551,2024-03-28 08:06:59,1989392511,187.16666666666666,2024-03-28 08:10:06,2.246,1123,10.634321127692056,12.547111578870524,17.373111578870525,0.0011826781078404607
72,19.85989912,50.00665678,19.90664300481499,50.03013095170665,2024-03-28 08:07:49,1989392511,524.3333333333334,2024-03-28 08:16:33,6.292000000000001,3146,12.79011921049617,4.1331937217564745,13.005193721756475,0.4464376827273047
73,19.8735472,50.01053775,19.86517482021967,49.99033788575227,2024-03-28 08:07:53,1989392511,325.8333333333333,2024-03-28 08:13:18,3.91,1955,17.332434436000707,5.03658593982136,11.526585939821361,0.9969991325295068
74,19.87278206,50.01936809,19.923458794539304,50.05679640240351,2024-03-28 07:49:46,1989392511,272.3333333333333,2024-03-28 07:54:18,3.268,1634,9.395884736789034,10.629890338333432,16.47789033833343,0.0008393814256407375
75,19.88333897,50.01292177,19.90664300481499,50.03013095170665,2024-03-28 08:12:25,1989392511,145.5,2024-03-28 08:14:50,1.746,873,7.173428646577541,4.1331937217564745,8.459193721756474,0.21657047831215986
76,19.87670662,50.01281756,19.90664300481499,50.03013095170665,2024-03-28 07:46:08,1989392511,284.0,2024-03-28 07:50:52,3.408,1704,,4.1331937217564745,,
77,19.86424987,50.02333221,19.87047357584042,49.99818819094453,2024-03-28 08:05:39,1989392511,392.0,2024-03-28 08:12:11,4.704,2352,15.111156353349857,6.755401992439352,14.039401992439352,0.7449304035735299
78,19.88299314,50.01481664,19.825869980861828,50.04252547228095,2024-03-28 07:45:07,1989392511,188.66666666666666,2024-03-28 07:48:15,2.264,1132,7.38415439843947,12.742131879674986,17.586131879674987,3.7095511576504415e-05
79,19.87162543,50.0120283,20.24307426366761,50.03837155924178,2024-03-28 07:46:10,1989392511,352.3333333333333,2024-03-28 07:52:02,4.228,2114,8.488243721756474,25.548273571390542,32.35627357139054,4.307708849192523e-11
80,19.87901779,50.01838682,19.930084475294397,50.069024028569096,2024-03-28 08:00:48,1989392511,186.83333333333334,2024-03-28 08:03:54,2.242,1121,12.32195751877255,11.085604323284738,15.907604323284739,0.026971127734495948
81,19.88155664,50.01273775,19.90989549802081,50.026607780825934,2024-03-28 08:06:26,1989392511,145.5,2024-03-28 08:08:51,1.746,873,17.251105977350324,4.63747436082177,8.96347436082177,0.9997484536256945
82,19.87700079,50.02056165,20.03412358717123,50.06704852280757,2024-03-28 08:03:53,1989392511,278.8333333333333,2024-03-28 08:08:31,3.346,1673,38.189903421008474,16.438113233024843,22.364113233024845,0.9999998660488053
83,19.86411212,50.00672575,19.952184584477106,50.02572924887218,2024-03-28 07:46:41,1989392511,457.0,2024-03-28 07:54:18,5.484,2742,16.37757988713884,10.972076954870055,19.036076954870055,0.06546722469723835
84,19.87202266,50.0201012,19.925828223725688,50.075653280432284,2024-03-28 08:05:01,1989392511,291.6666666666667,2024-03-28 08:09:52,3.5,1750,9.7719099247162,13.77947654132542,19.85947654132542,4.159177156227018e-05
85,19.86556153,50.02280994,19.929784097900736,50.06302852505976,2024-03-28 07:50:57,1989392511,392.0,2024-03-28 07:57:29,4.704,2352,22.105348308163435,9.0985150375693,16.3825150375693,0.9967402291129159
86,19.88426342,50.01458461,20.018648364109175,50.01189488594205,2024-03-28 07:45:50,1989392511,188.66666666666666,2024-03-28 07:48:58,2.264,1132,17.460416127796925,13.623044022520606,18.467044022520604,0.2676402955238147
87,19.87397012,50.01427225,19.896832819715183,50.023389904983894,2024-03-28 07:54:56,1989392511,250.33333333333334,2024-03-28 07:59:06,3.004,1502,16.629631541325423,3.6977589473416734,9.281758947341674,0.9993564535483521
88,19.87308807,50.01859085,19.901030100385878,50.08029795327047,2024-03-28 07:52:02,1989392511,312.5,2024-03-28 07:57:14,3.75,1875,15.072170864626296,14.744672706723915,21.074672706723916,0.0024664600145484503
89,19.86623493,50.01537213,19.90664300481499,50.03013095170665,2024-03-28 08:10:12,1989392511,327.0,2024-03-28 08:15:39,3.924,1962,17.11626150366739,4.1331937217564745,10.637193721756475,0.9984671121604978
90,19.86042515,50.00622496,19.886275110704297,50.022902472667816,2024-03-28 08:08:16,1989392511,524.3333333333334,2024-03-28 08:17:00,6.292000000000001,3146,8.774051127780792,5.76275330819571,14.63475330819571,0.0028411471812328183
91,19.86110847,50.00551622,19.896832819715183,50.023389904983894,2024-03-28 07:49:27,1989392511,528.0,2024-03-28 07:58:15,6.336,3168,19.501381052561523,3.6977589473416734,12.613758947341674,0.9989807028137258
92,19.87181261,50.00708936,19.951528452088738,50.06393838914402,2024-03-28 07:55:49,1989392511,361.5,2024-03-28 08:01:50,4.338,2169,11.254676202951657,9.735566541317354,16.653566541317353,0.004501242801325947
93,19.87376115,50.01024435,19.959725282322243,50.072556950806316,2024-03-28 07:56:23,1989392511,325.8333333333333,2024-03-28 08:01:48,3.91,1955,8.628118533748642,11.809678082691178,18.29967808269118,6.30474715661116e-05
94,19.87111612,50.01297524,19.825869980861828,50.04252547228095,2024-03-28 08:02:23,1989392511,352.3333333333333,2024-03-28 08:08:15,4.228,2114,9.422767706740048,12.634891879674989,19.44289187967499,4.4493445695992024e-05
95,19.87684598,50.00674168,19.86152711303839,50.017915223637544,2024-03-28 07:53:17,1989392511,306.6666666666667,2024-03-28 07:58:23,3.6799999999999997,1840,14.291439924772668,8.009543571382475,14.269543571382474,0.5054738696452626
96,19.8633018,50.01748155,19.903453043152297,49.986252508501714,2024-03-28 08:04:04,1989392511,389.0,2024-03-28 08:10:33,4.668,2334,17.561603458561642,12.24233729321155,19.490337293211553,0.12689079171465723
97,19.86145441,50.00667853,19.900957039209576,50.0195528675999,2024-03-28 08:06:09,1989392511,524.3333333333334,2024-03-28 08:14:53,6.292000000000001,3146,20.699870375886597,3.154004060106039,12.02600406010604,0.999829032537588
98,19.87480717,50.0188541,19.88011039203673,50.014883949384775,2024-03-28 07:45:01,1989392511,241.33333333333334,2024-03-28 07:49:02,2.8960000000000004,1448,9.737850263130298,6.1330457894392945,11.609045789439294,0.13340345077426025
99,19.87900547,50.0157434,19.9291635675951,50.042482897524046,2024-03-28 07:58:04,1989392511,164.66666666666666,2024-03-28 08:00:48,1.976,988,21.699092744325483,6.027381127796925,10.583381127796924,0.999985123480986
100,19.87343369,50.01879833,19.83489441284219,50.025907607987236,2024-03-28 08:01:25,1989392511,312.5,2024-03-28 08:06:37,3.75,1875,8.712455676658795,5.500981315740224,11.830981315740223,0.04234952575817392
101,19.86634813,50.01664548,19.966280112814403,50.03784569637047,2024-03-28 08:03:26,1989392511,343.0,2024-03-28 08:09:09,4.116,2058,4.457816390959491,9.047482443553285,15.743482443553285,1.2551396746099822e-05
102,19.86177927,50.0182536,19.825869980861828,50.04252547228095,2024-03-28 07:45:35,1989392511,416.5,2024-03-28 07:52:31,4.998,2499,10.965725150293332,12.742131879674986,20.32013187967499,8.657553321819565e-05
103,19.87049797,50.0154156,19.825869980861828,50.04252547228095,2024-03-28 07:49:45,1989392511,297.1666666666667,2024-03-28 07:54:42,3.5660000000000003,1783,5.53973541349623,12.742131879674986,18.888131879674987,1.595380867931914e-06
104,19.87597043,50.01000928,19.9291635675951,50.042482897524046,2024-03-28 08:04:21,1989392511,325.8333333333333,2024-03-28 08:09:46,3.91,1955,16.457996691683284,6.027381127796925,12.517381127796925,0.9809343184809901
105,19.86728342,50.01950449,19.892438474362567,50.03139405455042,2024-03-28 07:59:55,1989392511,358.1666666666667,2024-03-28 08:05:53,4.298,2149,21.49656714280529,7.681428984910973,14.559428984910973,0.9990298974120989
106,19.87544994,50.01351111,19.96653300867659,50.056903793509896,2024-03-28 07:51:46,1989392511,284.0,2024-03-28 07:56:30,3.408,1704,16.95271578944736,13.746600037561235,19.734600037561236,0.05831100376289834
107,19.88221198,50.0164348,19.90989549802081,50.026607780825934,2024-03-28 07:58:44,1989392511,136.0,2024-03-28 08:01:00,1.6320000000000001,816,12.635443533788973,4.63747436082177,8.84947436082177,0.977816411447784
108,19.8860606,50.01655644,20.024859334938853,50.09169576742225,2024-03-28 07:50:56,1989392511,63.166666666666664,2024-03-28 07:51:59,0.758,379,12.139775225512597,15.307547706723915,18.645547706723917,0.0014925545697039985
109,19.87442667,50.01761428,19.970795910960298,50.029181251114466,2024-03-28 07:54:16,1989392511,305.1666666666667,2024-03-28 07:59:21,3.6620000000000004,1831,16.446801315756357,10.727696278154792,16.969696278154792,0.3721755442084016
110,19.86339737,50.00532427,19.7630542739841,50.11908686112967,2024-03-28 07:49:40,1989392511,487.1666666666667,2024-03-28 07:57:47,5.846,2923,6.258781240569358,30.046432142829488,38.47243214282949,1.0227963539511542e-14
111,19.87473546,50.0131737,19.818092273473866,50.06635890635727,2024-03-28 07:51:49,1989392511,303.3333333333333,2024-03-28 07:56:52,3.6399999999999997,1820,16.74508240595978,19.645206503748057,25.865206503748055,0.0001094291190525191
112,19.87579717,50.02193333,19.805617242245603,50.00808953483236,2024-03-28 07:58:20,1989392511,326.8333333333333,2024-03-28 08:03:46,3.9219999999999997,1961,17.441199887163037,8.176978308236043,14.678978308236042,0.9405998790816236
113,19.87709638,50.01863756,19.971092603205765,50.06354811678362,2024-03-28 07:48:16,1989392511,229.33333333333334,2024-03-28 07:52:05,2.7520000000000002,1376,,10.725550413504298,,
114,19.87932967,50.02301756,19.896749805080038,50.092023913249974,2024-03-28 07:54:04,1989392511,308.3333333333333,2024-03-28 07:59:12,3.6999999999999997,1850,34.08257048868323,16.229971729309053,22.50997172930905,0.9999905793661132
115,19.87567774,50.01544502,19.825869980861828,50.04252547228095,2024-03-28 07:57:33,1989392511,206.5,2024-03-28 08:00:59,2.478,1239,24.33992804508961,14.007087443593615,19.06508744359362,0.9949072958264829
116,19.87239512,50.00660432,19.7630542739841,50.11908686112967,2024-03-28 08:08:50,1989392511,361.5,2024-03-28 08:14:51,4.338,2169,9.726555977406795,30.046432142829488,36.96443214282949,1.4816331372355195e-12
117,19.87163156,50.01847079,19.915983594306255,50.031339474266346,2024-03-28 07:47:38,1989392511,294.1666666666667,2024-03-28 07:52:32,3.5300000000000002,1765,15.955074999951602,3.538296879674987,9.648296879674987,0.9981794203856306
118,19.87148578,50.00925624,19.896832819715183,50.023389904983894,2024-03-28 07:48:11,1989392511,379.1666666666667,2024-03-28 07:54:30,4.550000000000001,2275,24.57179954874894,3.6977589473416734,10.827758947341675,0.9999989259152727
119,19.88442382,50.02012596,19.983278135376565,50.06646184075096,2024-03-28 08:04:50,1989392511,178.5,2024-03-28 08:07:48,2.142,1071,15.404909135301104,12.93680244353715,17.658802443537148,0.09501416479871198
120,19.87508512,50.0194697,19.90664300481499,50.03013095170665,2024-03-28 08:09:50,1989392511,241.33333333333334,2024-03-28 08:13:51,2.8960000000000004,1448,34.39483127815479,4.1331937217564745,9.609193721756474,0.9999999999827918
121,19.87439693,50.01011683,19.941532571499973,50.04104459668561,2024-03-28 08:11:48,1989392511,325.8333333333333,2024-03-28 08:17:13,3.91,1955,8.795419022504474,6.312819924756532,12.802819924756532,0.017855955256862333
122,19.87459525,50.01299623,20.018648364109175,50.01189488594205,2024-03-28 08:03:38,1989392511,303.3333333333333,2024-03-28 08:08:41,3.6399999999999997,1820,9.718379548813468,13.623044022520606,19.84304402252061,4.007713636791028e-05
