,tw_PT_OD,tw_PT_HD,u_PT_OD,u_PT_HD,u_SUM_OD,p_SUM
0,128.46666666666667,54.095238095238095,13.757178378733657,10.337935492947626,16.27089549294764,0.28167515521745723
1,150.26190476190476,64.27142857142857,13.917732755747831,10.624183272572354,16.528026129715215,0.3261037665630919
2,91.60849056603773,50.49528301886792,13.094119032061878,10.285201655480558,16.194357315857914,0.23850463829702562
3,111.00956937799043,56.27751196172249,13.212083988307757,10.083532733316979,15.840037996474871,0.3414423525660438
4,107.47342995169082,53.990338164251206,13.07722938335273,10.010248079181807,15.932429238602094,0.26141239584207143
5,135.41826923076923,60.71634615384615,13.656376918122156,10.374594160204794,16.31394031405095,0.3080295205903587
6,111.38942307692308,48.96634615384615,13.15896154833476,10.092945347492785,16.114751116723554,0.313038306650499
7,166.82380952380953,62.13809523809524,14.144115320196475,10.75549275234547,16.659732038059747,0.2952645747064363
8,124.1298076923077,53.41826923076923,13.58869089947133,10.21265690040743,16.152118438868957,0.22364607459985858
9,128.5165876777251,66.34123222748815,13.524252895557018,10.707020755901967,16.702427154006227,0.1542620910740893
10,147.67924528301887,58.424528301886795,14.002556967943313,10.416040662255401,16.51321636980257,0.24297537947806427
11,126.77990430622009,61.32057416267943,13.726901177932806,10.427918375287883,16.409356174330924,0.32077777065321206
12,112.8252427184466,42.932038834951456,12.879080917885346,9.917841490184193,15.914949014456042,0.2721246849229381
13,115.41116751269035,37.4263959390863,13.35749713591345,9.991783388916618,16.06350902343439,0.3362260510580621
14,114.57619047619048,48.0,12.924458738921867,9.764383137057514,15.638243137057502,0.2704282854634482
15,122.33163265306122,50.5969387755102,14.118693909507765,10.772029479742864,16.62441519402858,0.23969899507993292
16,109.79620853080569,56.691943127962084,13.626215496666198,10.682702660366115,16.395118774110195,0.18864752412246774
17,119.04784688995215,64.73205741626795,13.691372732777467,10.589337095119548,16.24170503770328,0.30456778740628704
18,134.29468599033817,67.2415458937198,13.773648790564556,10.525407096108092,16.617581009151564,0.3222030498159515
19,110.84,50.71,13.2927842174118,10.133377867407733,16.03904411740772,0.31921778338670526
20,147.52153110047846,57.65071770334928,13.850323509481079,10.561888263227374,16.52147701920823,0.2601099376832526
21,113.25728155339806,49.44174757281554,13.319734795716247,9.862002131833448,15.825565724066458,0.3493199552207748
22,109.82038834951456,56.20388349514563,13.339338176620151,10.293309673075898,16.267552391522525,0.3269903536782698
23,117.54028436018957,56.824644549763036,13.815234371872906,10.590032936174065,16.525285779775967,0.28547048259996405
24,115.15865384615384,47.79326923076923,13.322657264425898,10.136421760157155,16.116034260157154,0.2544677575728337
25,127.91387559808612,54.96650717703349,13.94702004885341,10.724726806415303,16.607299533688032,0.2564552656839017
26,118.23414634146341,45.73658536585366,13.62864438174438,10.160564114914987,16.16048460271986,0.2546566710098749
27,154.29951690821255,68.64734299516908,13.688599294905341,10.527912923902443,16.54522524274301,0.1942622291110728
28,131.8128078817734,58.99014778325123,13.918187854479113,10.696774448424192,16.70765474399069,0.3193108799884471
29,110.19711538461539,65.39423076923077,12.979900874715089,9.965699282751457,15.718902648136075,0.3188105061628844
