,tw_PT_OD,tw_PT_HD,u_PT_OD,u_PT_HD,u_SUM_OD,p_SUM
0,148.0921052631579,104.71710526315789,14.613211112918918,10.988604708583408,16.703091221741303,0.29738567116253173
1,129.16774193548386,114.00645161290322,14.077490875758247,10.509652188877595,16.119140898555013,0.27300798197934695
2,147.08609271523179,90.41059602649007,14.28101998724591,10.464502850362276,16.07094092983248,0.27694016320816833
3,119.7012987012987,101.09740259740259,14.395471031331022,10.668235838966233,16.425395903901297,0.3228689162555188
4,154.5909090909091,133.96103896103895,15.933408499353456,12.132030003111565,17.76477286025442,0.27908768718501176
5,142.4295302013423,124.77852348993288,14.897142687778274,11.304483807525735,16.902514680008956,0.2411768921063082
6,133.88275862068966,125.73793103448276,14.83960116016656,11.129246400248762,16.685651227834974,0.24829309097784302
7,109.61842105263158,84.13157894736842,13.848836398337127,10.334585212640887,15.914029291588253,0.3192864217489769
8,161.69594594594594,152.80405405405406,15.830547818979708,12.069414222403747,17.796645641322662,0.3584975844098016
9,138.79333333333332,114.93333333333334,14.625365658337095,11.350160259587684,16.85847725958769,0.24657820507797093
10,146.22222222222223,107.359477124183,14.616380162112995,11.0399143082591,16.77487607296498,0.2582368041931326
11,166.65131578947367,131.8684210526316,15.033964400415638,11.299081307071356,16.802309596545047,0.28241534516580874
12,128.95424836601308,122.49673202614379,14.83996875172366,11.583180275382752,17.236580275382753,0.3315675756819049
13,133.22368421052633,104.57894736842105,14.297006833388144,10.78872029846422,16.622038390569486,0.27584675723842195
14,147.2483660130719,118.50326797385621,15.006692191698138,11.401963595693763,17.250136144713363,0.2274574559087059
15,138.94771241830065,106.18300653594771,14.741903011881917,10.70700639853366,16.5318534573572,0.27537799078294534
16,137.91275167785236,105.12751677852349,14.412485347116634,10.695998847894105,16.19073307608203,0.28122299593768346
17,127.84105960264901,100.0794701986755,14.421397936748093,10.892258476007736,16.547147548855413,0.24087750097649666
18,200.87074829931973,152.59183673469389,16.090200741337814,12.033823415620857,17.783344844192282,0.2745730765408695
19,149.9078947368421,120.26315789473684,14.93536036796597,11.183397714125373,16.942879293072746,0.2575338239916896
20,181.60264900662253,118.03973509933775,15.078928022649771,11.289197514505284,16.956928971458932,0.24513118269211723
21,152.56375838926175,115.12751677852349,14.936405059236048,10.926025310783853,16.852692089307347,0.34156097696572346
22,159.81290322580645,121.6258064516129,15.210479483566392,11.005146834042058,16.83370812436464,0.2870965081751087
23,143.45751633986927,145.73202614379085,15.04691176366268,11.521875730441002,17.16441494612729,0.2611889443633988
24,118.22666666666667,109.02666666666667,14.230601814976096,10.785290852569268,16.376912852569262,0.3457586376142119
25,132.79738562091504,105.22875816993464,14.391545291597286,10.955272283585131,16.687036009075335,0.211801324942903
26,155.76973684210526,115.11184210526316,15.056400619743796,11.332408317112444,16.951661606586114,0.3593805734565569
27,150.05882352941177,100.57516339869281,15.152653875804722,11.47177320230419,17.089017319951246,0.2466838165851238
28,139.23333333333332,114.53333333333333,14.994201177133418,11.051600348809698,17.0348513488097,0.2977025863198937
29,141.52287581699346,101.6797385620915,14.288739267227198,10.486785478586494,16.172728615841383,0.26563725547472083
