,origin_x,origin_y,destination_x,destination_y,treq,hub,ttrav,tarr,u,dist_OH,u_PT_OD,u_PT_HD,u_SUM_OD,p_SUM
175,19.8812018,50.08374207,19.861627876692246,50.07843978555805,2024-03-28 07:56:15,1786358199,46.333333333333336,2024-03-28 07:57:01,0.556,278,7.31134439836687,,,
176,19.8781585,50.08391223,19.91873239637311,50.01376946390524,2024-03-28 08:01:46,1786358199,46.333333333333336,2024-03-28 08:02:32,0.556,278,8.686668120260478,,,
177,19.8857699,50.09324238,19.919218561290172,50.06586308005565,2024-03-28 07:55:29,1786358199,251.5,2024-03-28 07:59:40,3.0180000000000002,1509,9.193361729292922,,,
178,19.8822496,50.09703736,19.900435359165712,50.10506673933658,2024-03-28 08:11:15,1786358199,323.0,2024-03-28 08:16:38,3.876,1938,18.087106240480626,,,
179,19.88657029,50.08511129,19.908672905075143,50.06789917678694,2024-03-28 07:46:19,1786358199,316.1666666666667,2024-03-28 07:51:35,3.794,1897,10.559845676634597,,,
180,19.88075274,50.08899889,19.941901758623633,50.06816719956396,2024-03-28 08:04:59,1786358199,198.83333333333334,2024-03-28 08:08:17,2.386,1193,7.387494285691237,,,
181,19.87461858,50.08663884,19.965454495667824,50.090546020723934,2024-03-28 07:46:33,1786358199,202.16666666666666,2024-03-28 07:49:55,2.426,1213,7.795319661561699,,,
182,19.87958674,50.08485934,19.98485702298316,50.08796386842873,2024-03-28 07:48:42,1786358199,121.33333333333333,2024-03-28 07:50:43,1.456,728,12.125181127732397,,,
183,19.88393288,50.09520492,19.846567318060366,50.08497304420286,2024-03-28 07:50:03,1786358199,287.6666666666667,2024-03-28 07:54:50,3.452,1726,14.846097029976388,,,
184,19.88657029,50.08511129,19.925828223725688,50.075653280432284,2024-03-28 07:53:33,1786358199,316.1666666666667,2024-03-28 07:58:49,3.794,1897,12.955972330700186,,,
185,19.87860154,50.08544481,19.938498264089006,50.062474167174344,2024-03-28 07:52:53,1786358199,121.33333333333333,2024-03-28 07:54:54,1.456,728,10.101165526276729,,,
186,19.87309217,50.09873941,19.93562969314135,50.087582303139854,2024-03-28 07:51:53,1786358199,420.0,2024-03-28 07:58:53,5.04,2520,10.400614999854799,,,
187,19.88562189,50.0845492,19.880253002996724,50.066753530178076,2024-03-28 08:10:19,1786358199,316.1666666666667,2024-03-28 08:15:35,3.794,1897,11.184648157716843,,,
188,19.88706686,50.09194465,19.874204666574258,50.101607075245525,2024-03-28 07:50:22,1786358199,273.3333333333333,2024-03-28 07:54:55,3.28,1640,12.91725830821991,,,
189,19.88264973,50.08570884,19.94209543157297,50.05572405520134,2024-03-28 07:59:52,1786358199,94.16666666666667,2024-03-28 08:01:26,1.1300000000000001,565,12.65617815775718,,,
190,19.872702,50.100578,19.885468795880367,50.09741493157783,2024-03-28 08:12:26,1786358199,462.8333333333333,2024-03-28 08:20:08,5.554,2777,9.244572518716083,,,
191,19.87799115,50.08485944,19.956659023107136,50.05414863642009,2024-03-28 08:02:52,1786358199,121.33333333333333,2024-03-28 08:04:53,1.456,728,10.707385150325598,,,
192,19.872702,50.100578,19.885468795880367,50.09741493157783,2024-03-28 07:56:12,1786358199,462.8333333333333,2024-03-28 08:03:54,5.554,2777,7.90187048868323,,,
193,19.88562189,50.0845492,19.940439694625585,50.07221055091952,2024-03-28 08:06:38,1786358199,316.1666666666667,2024-03-28 08:11:54,3.794,1897,15.404788345756943,,,
194,19.88744818,50.09561107,19.929784097900736,50.06302852505976,2024-03-28 08:02:26,1786358199,281.8333333333333,2024-03-28 08:07:07,3.382,1691,,,,
195,19.87779852,50.09795,19.952747454763085,50.01722239478165,2024-03-28 08:08:33,1786358199,396.1666666666667,2024-03-28 08:15:09,4.7540000000000004,2377,7.90187048868323,,,
