,tw_PT_OD,tw_PT_HD,u_PT_OD,u_PT_HD,u_SUM_OD,p_SUM
0,118.65238095238095,44.195238095238096,13.346478922772251,10.062331213496048,15.710112165877,0.34799350487597897
1,101.33495145631068,47.00485436893204,13.372146468284836,10.364449543141356,15.96601264993746,0.2822373863900619
2,133.3649289099526,65.85781990521328,14.060249954318358,10.863897370483711,16.628883152474216,0.20116494956807338
3,121.35748792270532,40.429951690821255,13.839511946097966,10.38335355119457,16.06174002462452,0.26970539523179093
4,106.02403846153847,36.00961538461539,12.912970312066689,9.834268832163769,15.480970755240683,0.27935132376169997
5,144.2822966507177,56.8755980861244,14.242641342161091,10.843516990788808,16.472406942941916,0.25749149512687713
6,107.125,49.85576923076923,13.08905566812808,9.97080984467154,15.587588690825369,0.2474911181849104
7,107.34272300469483,40.140845070422536,13.56090395382379,10.296002224675023,15.92458438429943,0.2070338210462294
8,109.28292682926829,49.326829268292684,12.356051239982499,9.405562568054986,15.183777202201327,0.24040814631651847
9,119.99509803921569,43.220588235294116,13.219514512684304,9.729200079907825,15.334200079907829,0.2924518859985905
10,144.71634615384616,71.41346153846153,13.535710455214282,10.355147549269061,15.963022549269057,0.28189591907100353
11,133.34928229665073,66.18181818181819,13.760893135699202,10.661265519403875,16.385485615097657,0.261182399494446
12,124.30731707317074,60.551219512195125,13.810170114910708,10.468851537610586,16.170871049805715,0.28963448259139435
13,102.29807692307692,52.26442307692308,12.950053684681883,9.838474380170933,15.52516668786323,0.2891868141136699
14,102.8173076923077,39.80769230769231,13.367265084878126,10.200924299377213,15.79395314553106,0.26797277092441923
15,136.32038834951456,70.72815533980582,14.028603781592786,10.66477076275781,16.38534357829179,0.2509588256553204
16,116.63207547169812,52.70754716981132,13.647619514220427,10.37791497846746,16.106924412429724,0.2209642078629263
17,143.54634146341462,59.68292682926829,13.89146403256699,10.473501588040232,16.200847929503638,0.29092849280789723
18,128.6208530805687,41.41232227488152,13.137531336205639,9.793450413993082,15.46640775996464,0.22956533761202985
19,135.4354066985646,51.655502392344495,13.450477555961909,10.32898784105936,16.133418463068928,0.2798644363642954
