,origin_x,origin_y,destination_x,destination_y,treq,origin,destination,dist,ttrav,tarr,t_expected,u_PT_OD,u_PT_HD,u_SUM_OD,p_SUM,nTrips
9,19.86730243,50.01996633,19.983278135376565,50.06646184075096,2024-03-28 08:06:41,1967678689,1989392511,2149,358.1666666666667,2024-03-28 08:12:39,472.0,25.521039623919812,16.586806578862454,22.83480657886245,0.9125146704137108,1
10,19.87381883,50.02128893,19.916133429658977,50.055493041678496,2024-03-28 08:07:00,1349572358,1989392511,1842,307.0,2024-03-28 08:12:07,307.0,18.42577770665938,14.453147293155084,20.087147293155084,0.1595782319134938,0
11,19.87578402,50.01561437,19.825869980861828,50.04252547228095,2024-03-28 08:03:21,967785602,1989392511,1239,206.5,2024-03-28 08:06:47,206.5,20.873861616504353,19.027288533788976,23.455288533788977,0.0703433601634784,0
12,19.8745195,50.00921106,19.98485702298316,50.08796386842873,2024-03-28 08:10:09,295825425,1989392511,1955,325.8333333333333,2024-03-28 08:15:34,402.0,21.357985263114163,13.504145413480096,19.364145413480095,0.853877178061733,1
13,19.87699789,50.00908783,19.912024771638603,50.07568597335727,2024-03-28 08:06:26,3452293912,1989392511,1944,324.0,2024-03-28 08:11:50,324.0,17.09892507513053,13.657286992415154,19.495286992415153,0.08345053951714758,0
14,19.86199134,50.01715864,19.916133429658977,50.055493041678496,2024-03-28 08:05:27,3932023786,1989392511,2299,383.1666666666667,2024-03-28 08:11:50,383.1666666666667,20.500830413431686,14.453147293155084,21.001147293155082,0.37746620377705514,0
15,19.8852652,50.01567847,19.896832819715183,50.023389904983894,2024-03-28 08:13:43,7598898496,1989392511,767,127.83333333333333,2024-03-28 08:15:50,127.83333333333333,8.142731729252588,6.397924248041271,9.88192424804127,0.14941552869573307,0
16,19.87294803,50.00679281,19.90664300481499,50.03013095170665,2024-03-28 07:45:43,3946796943,1989392511,2027,337.8333333333333,2024-03-28 07:51:20,352.0,10.31256409769954,5.078109661602035,11.082109661602034,0.3074547698101935,1
17,19.88333897,50.01292177,19.956659023107136,50.05414863642009,2024-03-28 07:56:50,3600093249,1989392511,873,145.5,2024-03-28 07:59:15,145.5,17.78930353373251,15.121814511163503,18.8178145111635,0.2633728840704938,0
18,19.86623374,50.01449123,19.83480738995255,50.07317552827074,2024-03-28 08:10:50,1349565614,1989392511,1962,327.0,2024-03-28 08:16:17,327.0,28.075152556333784,20.898169624016603,26.772169624016602,0.786336577622184,1
19,19.87055025,50.01584869,19.896832819715183,50.023389904983894,2024-03-28 07:58:51,967785551,1989392511,1476,246.0,2024-03-28 08:02:57,260.0,9.72541563900883,6.397924248041271,11.29992424804127,0.16568693867401577,1
20,19.87703968,50.01601116,19.990277738499344,50.02297779997344,2024-03-28 08:12:51,295825473,1989392511,1122,187.0,2024-03-28 08:15:58,187.0,19.210789022544805,13.103947067618286,17.297947067618285,0.7751056046107101,1
21,19.87727987,50.01715273,19.90989549802081,50.026607780825934,2024-03-28 08:06:17,498122933,1989392511,1289,214.83333333333334,2024-03-28 08:09:51,214.83333333333334,7.325171127756592,4.622987819480214,9.150987819480214,0.13873737881495493,0
22,19.87788803,50.01219413,19.86152711303839,50.017915223637544,2024-03-28 08:13:16,295825429,1989392511,1704,284.0,2024-03-28 08:18:00,284.0,10.304902706723915,8.009543571382475,13.367543571382473,0.04467485792215825,0
23,19.87129467,50.00480505,19.91846245445818,50.062309704373035,2024-03-28 08:00:16,1349553538,1989392511,2553,425.5,2024-03-28 08:07:21,425.5,16.464220187919096,12.640510676634598,19.6965106766346,0.037968494049979984,0
24,19.87768891,50.00809563,19.932209163191157,50.05661243642661,2024-03-28 08:08:02,967785548,1989392511,1740,290.0,2024-03-28 08:12:52,290.0,14.797126240553226,13.419588308211845,18.849588308211843,0.017082643973004803,0
25,19.86276783,50.01562307,19.956659023107136,50.05414863642009,2024-03-28 07:48:16,3932023786,1989392511,2299,383.1666666666667,2024-03-28 07:54:39,405.0,24.260858571317932,15.121814511163503,21.669814511163505,0.9259132648377026,1
26,19.87561929,50.00980105,19.92604983564809,50.063908405043826,2024-03-28 07:57:22,295825425,1989392511,1955,325.8333333333333,2024-03-28 08:02:47,325.8333333333333,15.685489736813235,12.132889661610104,17.992889661610104,0.09051195393486337,0
27,19.88173646,50.01901989,19.896832819715183,50.023389904983894,2024-03-28 07:49:40,497390972,1989392511,1105,184.16666666666666,2024-03-28 07:52:44,184.16666666666666,8.611066127748524,6.397924248041271,10.557924248041271,0.12489635249923617,0
28,19.88426342,50.01458461,19.938498264089006,50.062474167174344,2024-03-28 07:54:49,3005106299,1989392511,1132,188.66666666666666,2024-03-28 07:57:57,188.66666666666666,19.969606353261124,17.322231616407556,21.536231616407555,0.1726980194650502,0
29,19.87417988,50.00911455,19.908672905075143,50.06789917678694,2024-03-28 08:08:16,967785538,1989392511,2137,356.1666666666667,2024-03-28 08:14:12,448.0,16.31675248113065,13.19562890969977,19.41962890969977,0.03297813218369617,1
30,19.87190076,50.01890193,19.983278135376565,50.06646184075096,2024-03-28 07:45:31,8644189124,1989392511,1659,276.5,2024-03-28 07:50:07,330.0,21.50571447360226,16.586806578862454,21.854806578862455,0.37528915044718625,1
31,19.87887174,50.01893874,19.94209543157297,50.05572405520134,2024-03-28 08:08:04,497390975,1989392511,1323,220.5,2024-03-28 08:11:44,235.0,19.48519488715497,14.54075086458596,19.13675086458596,0.5756506771029459,1
32,19.88155664,50.01273775,19.9291635675951,50.042482897524046,2024-03-28 07:56:15,3600093249,1989392511,873,145.5,2024-03-28 07:58:40,145.5,13.79607454883767,10.757489774398667,14.453489774398667,0.34132048406611326,0
33,19.88024506,50.01329466,19.90664300481499,50.03013095170665,2024-03-28 07:52:24,4786826363,1989392511,1123,187.16666666666666,2024-03-28 07:55:31,187.16666666666666,11.819000563854097,5.078109661602035,9.274109661602035,0.9272295302159849,0
